step,correlation
49,0.632760763168335
99,0.4423872232437134
149,0.5070900917053223
199,0.5082143545150757
249,0.5114928483963013
299,0.507156252861023
349,0.5145368576049805
399,0.5145993232727051
449,0.5177269577980042
499,0.5173987150192261
549,0.5114477872848511
599,0.5167948007583618
649,0.5271173119544983
699,0.5235081911087036
749,0.5200400352478027
799,0.5240665674209595
849,0.5231870412826538
899,0.520010232925415
949,0.5281078219413757
999,0.5235012173652649
1049,0.5240347385406494
1099,0.5306441187858582
1149,0.5167064666748047
1199,0.5273993015289307
1249,0.5264192819595337
1299,0.5329713225364685
1349,0.5363380908966064
1399,0.5299545526504517
1449,0.5195577144622803
1499,0.5255088210105896
1549,0.531895637512207
1599,0.5328035354614258
1649,0.5381135940551758
1699,0.5303661823272705
1749,0.5352633595466614
1799,0.5413485765457153
1849,0.5377622842788696
1899,0.5441827774047852
1949,0.547618567943573
1999,0.5455664992332458
2049,0.5480605959892273
2099,0.5603013038635254
2149,0.5471798777580261
2199,0.5553861856460571
2249,0.5620481967926025
2299,0.5495733022689819
2349,0.5652695894241333
2399,0.5594294667243958
2449,0.5568413734436035
2499,0.5596340894699097
2549,0.5626472234725952
2599,0.5636345744132996
2649,0.5667723417282104
2699,0.5634889602661133
2749,0.5639657378196716
2799,0.5607935190200806
2849,0.5670660734176636
2899,0.5712218284606934
2949,0.5796010494232178
2999,0.5701565146446228
3049,0.567406415939331
3099,0.5649779438972473
3149,0.5739877223968506
3199,0.5846937894821167
3249,0.570356547832489
3299,0.5721203088760376
3349,0.5724061727523804
3399,0.5767974853515625
3449,0.5794485807418823
3499,0.5868135094642639
3549,0.5880914926528931
3599,0.5871434211730957
3649,0.588760256767273
3699,0.597022533416748
3749,0.5989341139793396
3799,0.5990831851959229
3849,0.6048732399940491
3899,0.6017394661903381
3949,0.6053075790405273
3999,0.6139219403266907
4049,0.6095918416976929
4099,0.6099834442138672
4149,0.609042763710022
4199,0.6195992231369019
4249,0.6131094694137573
4299,0.6245013475418091
4349,0.6319167613983154
4399,0.623381495475769
4449,0.6439152956008911
4499,0.6474606394767761
4549,0.6750673055648804
4599,0.6572363376617432
4649,0.6496394872665405
4699,0.6609416007995605
4749,0.6660658121109009
4799,0.6929425001144409
4849,0.6809430122375488
4899,0.6900358200073242
4949,0.7049177289009094
4999,0.7208143472671509
5049,0.7373542189598083
5099,0.7096012830734253
5149,0.7084296941757202
5199,0.7122764587402344
5249,0.7128543853759766
5299,0.7307077646255493
5349,0.7105908989906311
5399,0.7036738991737366
5449,0.7096434831619263
5499,0.7116721868515015
5549,0.7333126664161682
5599,0.7204415798187256
5649,0.7550206780433655
5699,0.7493453025817871
5749,0.7498826384544373
5799,0.7363758683204651
5849,0.7712571620941162
5899,0.7729206681251526
5949,0.7806717753410339
5999,0.7860068082809448
6049,0.7797398567199707
6099,0.750917375087738
6149,0.7627531886100769
6199,0.7850396633148193
6249,0.7816171050071716
6299,0.7531594038009644
6349,0.7751621007919312
6399,0.7737487554550171
6449,0.7630486488342285
6499,0.7827512621879578
6549,0.7778216004371643
6599,0.784691333770752
6649,0.794142484664917
6699,0.7723973989486694
6749,0.7653707265853882
6799,0.7819451689720154
6849,0.7836753726005554
6899,0.7730352282524109
6949,0.7946481108665466
6999,0.8002880811691284
7049,0.754409670829773
7099,0.7995879054069519
7149,0.7766996026039124
7199,0.8018302321434021
7249,0.807267963886261
7299,0.7800028324127197
7349,0.7755403518676758
7399,0.7807173132896423
7449,0.7734172344207764
7499,0.787024974822998
7549,0.788119912147522
7599,0.7787211537361145
7649,0.7895526885986328
7699,0.8012263178825378
7749,0.7692569494247437
7799,0.7847627401351929
7849,0.8012443780899048
7899,0.7712693214416504
7949,0.7684821486473083
7999,0.7849016785621643
8049,0.7798653841018677
8099,0.7891237735748291
8149,0.7796788811683655
8199,0.7682428359985352
8249,0.774236798286438
8299,0.7972881197929382
8349,0.7753678560256958
8399,0.7740868330001831
8449,0.7972675561904907
8499,0.7861737012863159
8549,0.7787115573883057
8599,0.7797447443008423
8649,0.7814893126487732
8699,0.7697150111198425
8749,0.7828716039657593
8799,0.7924975752830505
8849,0.7827068567276001
8899,0.8131637573242188
8949,0.7983365058898926
8999,0.7713640332221985
9049,0.8049577474594116
9099,0.7752225399017334
9149,0.7689222693443298
9199,0.8062425255775452
9249,0.7822729349136353
9299,0.7738066911697388
9349,0.7667032480239868
9399,0.7860281467437744
9449,0.7505092024803162
9499,0.7901508808135986
9549,0.7961373329162598
9599,0.7631441950798035
9649,0.7758138179779053
9699,0.8185703754425049
9749,0.8252103924751282
